FECHA,PRECIP,EVAP,TMAX,TMIN,HUMEDAD_RELATIVA
12/08/1945,  28.2,  Nulo ,21.2 ,  13 ,
13/08/1945,  1.5 ,  Nulo, 20.2,13.2 ,
14/08/1945,  4.5 ,  Nulo, 22  ,11.8 ,
15/08/1945,  0,  Nulo, 22  ,10.5 ,
16/08/1945,  0,  Nulo, 22.5,10.5 ,
17/08/1945,  0,  Nulo ,23,  11 ,
18/08/1945,  0,  Nulo ,23.5 ,  10 ,
19/08/1945,  0,  Nulo ,23,  10 ,
20/08/1945,  14  ,  Nulo, 22  ,10.5 ,
21/08/1945,  22.5,  Nulo ,22,  11 ,
22/08/1945,  38  ,  Nulo ,20,  10 ,
23/08/1945,  4,  Nulo ,21,  14 ,
24/08/1945,  2.5 ,  Nulo, 23  ,13.8 ,
25/08/1945,  1,  Nulo ,23.5 ,  13 ,
26/08/1945,  4.8 ,  Nulo, 24  ,13.5 ,
27/08/1945,  0,  Nulo ,24,  13 ,
28/08/1945,  0,  Nulo, 24.5,12.5 ,
29/08/1945,  11.5,  Nulo ,24,  12 ,
30/08/1945,  19  ,  Nulo ,21.5 ,  10 ,
31/08/1945,  122.,5 Nulo ,21,  13 ,
01/09/1945,  112 ,  Nulo ,17,  14 ,
02/09/1945,  97  ,  Nulo, 16  ,13.5 ,
03/09/1945,  8.8 ,  Nulo, 18.5,13.2 ,
04/09/1945,  3,  Nulo ,20,  12 ,
05/09/1945,  0,  Nulo ,23,  11 ,
06/09/1945,  0,  Nulo, 24  ,10.5 ,
07/09/1945,  0,  Nulo, 23  ,10.5 ,
08/09/1945,  0,  Nulo ,22.5 ,  12 ,
09/09/1945,  7,  Nulo ,22,  10 ,
10/09/1945,  0,  Nulo, 22  ,9 ,
11/09/1945,  0,  Nulo ,22.8 ,  11 ,
12/09/1945,  0,  Nulo ,26,  13 ,
13/09/1945,  38.5,  Nulo ,22,  13 ,
14/09/1945,  0,  Nulo ,18,  11 ,
15/09/1945,  0,  Nulo, 17.5,8 ,
16/09/1945,  0,  Nulo  ,  19 , 9.5 ,
17/09/1945,  0,  Nulo, 24  ,9 ,
18/09/1945,  0,  Nulo ,21,  11 ,
19/09/1945,  0,  Nulo ,20.5 ,  12 ,
20/09/1945,  0,  Nulo ,22,  10 ,
21/09/1945,  3,  Nulo, 20  ,10.5 ,
22/09/1945,  0,  Nulo, 24  ,9 ,
23/09/1945,  0,  Nulo ,23,  10 ,
24/09/1945,  2.5 ,  Nulo, 23  ,9 ,
25/09/1945,  12  ,  Nulo ,21,  12 ,
26/09/1945,  17.5,  Nulo ,21,  11 ,
27/09/1945,  3,  Nulo ,20,  11 ,
28/09/1945,  27  ,  Nulo ,21.5 ,  12 ,
29/09/1945,  0,  Nulo, 20  ,10.5 ,
30/09/1945,  45  ,  Nulo ,18.5 ,  10 ,
01/10/1945,  205 ,  Nulo, 19  ,9 ,
02/10/1945,  116.,5 Nulo  ,  19 , 9.2 ,
03/10/1945,  13.5,  Nulo ,19,  12 ,
04/10/1945,  15  ,  Nulo ,19,  14 ,
05/10/1945,  56  ,  Nulo ,18.8 ,  13 ,
06/10/1945,  0,  Nulo ,21,  14 ,
07/10/1945,  0,  Nulo ,23,  12 ,
08/10/1945,  0,  Nulo ,23,  12 ,
09/10/1945,  0,  Nulo ,24.5 ,  11 ,
10/10/1945,  24  ,  Nulo, 24  ,11.5 ,
11/10/1945,  1.5 ,  Nulo ,20,  11 ,
12/10/1945,  5.8 ,  Nulo, 18  ,8 ,
13/10/1945,  0,  Nulo, 18.5,9 ,
14/10/1945,  0,  Nulo  ,  19 , 4.5 ,
15/10/1945,  8,  Nulo, 17  ,6 ,
16/10/1945,  0,  Nulo, 17.5,7 ,
17/10/1945,  0,  Nulo, 19  ,6 ,
18/10/1945,  0,  Nulo, 19.5,7 ,
19/10/1945,  0,  Nulo, 19  ,7 ,
20/10/1945,  0,  Nulo, 20.5,7 ,
21/10/1945,  0,  Nulo, 24  ,8 ,
22/10/1945,  32  ,  Nulo, 17.5,9 ,
23/10/1945,  0,  Nulo  ,  24 , 7.5 ,
24/10/1945,  28.5,  Nulo, 21.5,11.5 ,
25/10/1945,  1.5 ,  Nulo ,16,  10 ,
26/10/1945,  2.5 ,  Nulo  ,  13 , 9.5 ,
27/10/1945,  0,  Nulo  ,  18 , 7.5 ,
28/10/1945,  0,  Nulo, 18.5,8 ,
29/10/1945,  0,  Nulo, 18  ,9 ,
30/10/1945,  0,  Nulo, 19  ,8 ,
31/10/1945,  0,  Nulo, 20  ,9 ,
01/11/1945,  0,  Nulo, 21  ,7 ,
02/11/1945,  0,  Nulo, 23  ,9 ,
03/11/1945,  8,  Nulo ,21,  10 ,
04/11/1945,  24  ,  Nulo ,19,  12 ,
05/11/1945,  0,  Nulo  ,  19 , 5.5 ,
06/11/1945,  0,  Nulo  ,  18 , 4.5 ,
07/11/1945,  0,  Nulo, 19  ,3 ,
08/11/1945,  0,  Nulo, 21  ,6 ,
09/11/1945,  0,  Nulo, 22  ,8 ,
10/11/1945,  3,  Nulo, 19  ,9 ,
11/11/1945,  0,  Nulo  ,  17 , 8.5 ,
12/11/1945,  0,  Nulo, 21  ,8 ,
13/11/1945,  0,  Nulo  ,  18 , 8.5 ,
14/11/1945,  80  ,  Nulo, 17  ,7 ,
15/11/1945,  6.5 ,  Nulo, 17  ,5 ,
16/11/1945,  0,  Nulo, 16  ,7 ,
17/11/1945,  0,  Nulo  ,  18.5  , 5.5 ,
18/11/1945,  0,  Nulo, 18  ,6 ,
19/11/1945,  0,  Nulo, 24  ,8 ,
20/11/1945,  0,  Nulo ,21.5 ,  10 ,
21/11/1945,  0,  Nulo, 17  ,8 ,
22/11/1945,  4,  Nulo  ,  18 , 7.5 ,
23/11/1945,  6.5 ,  Nulo, 19  ,9 ,
24/11/1945,  5,  Nulo, 21  ,8 ,
25/11/1945,  0,  Nulo, 22  ,7 ,
26/11/1945,  0,  Nulo ,18,  10 ,
27/11/1945,  0,  Nulo, 17  ,7 ,
28/11/1945,  0,  Nulo, 17.5,5 ,
29/11/1945,  0,  Nulo, 17.5,2 ,
30/11/1945,  0,  Nulo  ,  19 , 2.5 ,
01/12/1945,  0,  Nulo, 19.5,7 ,
02/12/1945,  0,  Nulo  ,  18 , 6.5 ,
03/12/1945,  11  ,  Nulo, 18.5,5 ,
04/12/1945,  0,  Nulo  ,  6  , 2.5 ,
05/12/1945,  0,  Nulo, 5,  -3 ,
06/12/1945,  0,  Nulo, 11  ,2 ,
07/12/1945,  0,  Nulo, 15  ,4 ,
08/12/1945,  0,  Nulo, 17.5,6 ,
09/12/1945,  0,  Nulo, 23  ,8 ,
10/12/1945,  0,  Nulo, 19  ,7 ,
11/12/1945,  0,  Nulo, 21  ,6 ,
12/12/1945,  0,  Nulo, 22  ,8 ,
13/12/1945,  0,  Nulo ,22,  10 ,
14/12/1945,  0,  Nulo  ,  19.5  , 9.5 ,
15/12/1945,  7.5 ,  Nulo ,12,  10 ,
16/12/1945,  0,  Nulo  ,  16 , 7.5 ,
17/12/1945,  0,  Nulo  ,  17 , 9.5 ,
18/12/1945,  0,  Nulo ,21,  10 ,
19/12/1945,  12.5,  Nulo, 17.5,8 ,
20/12/1945,  4.8 ,  Nulo  ,  18 , 7.5 ,
21/12/1945,  6.5 ,  Nulo, 16  ,7 ,
22/12/1945,  0,  Nulo, 18  ,9 ,
23/12/1945,  0,  Nulo ,24,  10 ,
24/12/1945,  0,  Nulo ,23,  11 ,
25/12/1945,  0,  Nulo, 21.5,10.5 ,
26/12/1945,  0,  Nulo  ,  22 , 9.5 ,
27/12/1945,  0,  Nulo ,22,  10 ,
28/12/1945,  0,  Nulo, 23  ,8 ,
29/12/1945,  0,  Nulo ,22,  10 ,
30/12/1945,  0,  Nulo, 25.5,9 ,
31/12/1945,  3,  Nulo, 14  ,4 ,
01/01/1946,  0,  Nulo, 14.5,5 ,
02/01/1946,  0,  Nulo, 16  ,6 ,
03/01/1946,  0,  Nulo, 15  ,9 ,
04/01/1946,  0,  Nulo, 20.5,8 ,
05/01/1946,  0,  Nulo ,26,  10 ,
06/01/1946,  0,  Nulo ,21,  11 ,
07/01/1946,  0,  Nulo ,20,  11 ,
08/01/1946,  2.5 ,  Nulo ,16,  10 ,
09/01/1946,  1,  Nulo ,19,  11 ,
10/01/1946,  0,  Nulo  ,  20 , 7.5 ,
11/01/1946,  0,  Nulo, 17.5,9 ,
12/01/1946,  16.5,  Nulo ,19,  10 ,
13/01/1946,  4.2 ,  Nulo, 18  ,7 ,
14/01/1946,  0,  Nulo, 23  ,8 ,
15/01/1946,  6.5 ,  Nulo ,15,  12 ,
16/01/1946,  3.5 ,  Nulo  ,  9  , 4.5 ,
17/01/1946,  2.5 ,  Nulo  ,  9  , 4.5 ,
18/01/1946,  1.8 ,  Nulo, 14  ,5 ,
19/01/1946,  0,  Nulo, 22.5,7 ,
20/01/1946,  0,  Nulo  ,  23 , 8.5 ,
21/01/1946,  6.5 ,  Nulo, 20  ,9 ,
22/01/1946,  0,  Nulo, 9,3 ,
23/01/1946,  0,  Nulo, 14  ,2 ,
24/01/1946,  5,  Nulo, 13  ,1 ,
25/01/1946,  0,  Nulo, 14  ,3 ,
26/01/1946,  0,  Nulo, 22  ,6 ,
27/01/1946,  2.5 ,  Nulo, 14.2,5 ,
28/01/1946,  0,  Nulo, 13.5,5 ,
29/01/1946,  0,  Nulo  ,  15 , 4.5 ,
30/01/1946,  0,  Nulo, 21.8,9 ,
31/01/1946,  8.5 ,  Nulo  ,  18 , 7.5 ,
01/02/1946,  2.5 ,  Nulo  ,  14.5  , 5.5 ,
02/02/1946,  0,  Nulo, 20  ,9 ,
03/02/1946,  0,  Nulo, 19  ,9 ,
04/02/1946,  0,  Nulo ,20.5 ,  10 ,
05/02/1946,  0,  Nulo, 26.5,9 ,
06/02/1946,  43.5,  Nulo, 21.5,5 ,
07/02/1946,  0,  Nulo, 19  ,8 ,
08/02/1946,  0,  Nulo, 21  ,9 ,
09/02/1946,  2.5 ,  Nulo ,24,  10 ,
10/02/1946,  14  ,  Nulo  ,  18 , 6.5 ,
11/02/1946,  0,  Nulo, 21.8,7 ,
12/02/1946,  0,  Nulo  ,  23 , 8.5 ,
13/02/1946,  18.5,  Nulo ,22.8 ,  11 ,
14/02/1946,  4.2 ,  Nulo  ,  7  , 4.5 ,
15/02/1946,  2.5 ,  Nulo  ,  9  , 3.5 ,
16/02/1946,  0,  Nulo, 16.8,3 ,
17/02/1946,  0,  Nulo, 22  ,8 ,
18/02/1946,  0,  Nulo  ,  21 , 8.8 ,
19/02/1946,  26.8,  Nulo, 18  ,11.5 ,
20/02/1946,  3.5 ,  Nulo, 11  ,7 ,
21/02/1946,  0,  Nulo, 14.5,7 ,
22/02/1946,  0,  Nulo  ,  20 , 7.5 ,
23/02/1946,  0,  Nulo, 20.5,7 ,
24/02/1946,  0,  Nulo, 22  ,8 ,
25/02/1946,  0,  Nulo, 17.5,7 ,
26/02/1946,  0,  Nulo  ,  26 , 7.5 ,
27/02/1946,  5.5 ,  Nulo ,24.5 ,  13 ,
28/02/1946,  0,  Nulo  ,  20 , 7.5 ,
01/03/1946,  0,  Nulo  ,  20.5  , 6.5 ,
02/03/1946,  0,  Nulo, 17.5,6 ,
03/03/1946,  0,  Nulo, 21.5,1 ,
04/03/1946,  0,  Nulo  ,  25 , 8.2 ,
05/03/1946,  0,  Nulo, 27  ,9 ,
06/03/1946,  2,  Nulo ,24,  13 ,
07/03/1946,  0,  Nulo ,23.5 ,  11 ,
08/03/1946,  9.5 ,  Nulo  ,  17 , 7.5 ,
09/03/1946,  4.8 ,  Nulo, 14.5,7 ,
10/03/1946,  16  ,  Nulo, 15  ,7 ,
11/03/1946,  0,  Nulo  ,  16 , 7.5 ,
12/03/1946,  0,  Nulo  ,  25.5  , 8.2 ,
13/03/1946,  0,  Nulo, 22  ,13.5 ,
14/03/1946,  0,  Nulo ,27.2 ,  11 ,
15/03/1946,  0,  Nulo ,28,  13 ,
16/03/1946,  0,  Nulo ,27,  12 ,
17/03/1946,  0,  Nulo ,24,  11 ,
18/03/1946,  0,  Nulo  ,  21 , 8.2 ,
19/03/1946,  6.5 ,  Nulo, 18  ,7 ,
20/03/1946,  1.5 ,  Nulo, 20  ,5 ,
21/03/1946,  0,  Nulo, 22  ,6 ,
22/03/1946,  0,  Nulo, 24.5,8 ,
23/03/1946,  0,  Nulo, 25  ,8 ,
24/03/1946,  0,  Nulo  ,  24 , 7.5 ,
25/03/1946,  0,  Nulo, 29  ,9 ,
26/03/1946,  0,  Nulo, 27  ,11.5 ,
27/03/1946,  2,  Nulo ,20.5 ,  10 ,
28/03/1946,  0,  Nulo, 22  ,9 ,
29/03/1946,  0,  Nulo  ,  27 , 8.5 ,
30/03/1946,  0,  Nulo, 25  ,9 ,
31/03/1946,  0,  Nulo  ,  27 , 8.5 ,
01/04/1946,  0,  Nulo  ,  25 , 7.5 ,
02/04/1946,  0,  Nulo  ,  23 , 4.2 ,
03/04/1946,  0,  Nulo, 23  ,7 ,
04/04/1946,  0,  Nulo, 20.5,5 ,
05/04/1946,  0,  Nulo  ,  23 , 6.5 ,
06/04/1946,  0,  Nulo, 24  ,5 ,
07/04/1946,  0,  Nulo, 24.5,7 ,
08/04/1946,  0,  Nulo, 26  ,8 ,
09/04/1946,  0,  Nulo ,27,  12 ,
10/04/1946,  0,  Nulo ,25,  11 ,
11/04/1946,  20.3,  Nulo  ,  18 , 9.2 ,
12/04/1946,  2,  Nulo, 17  ,9 ,
13/04/1946,  10.5,  Nulo ,19,  12 ,
14/04/1946,  6,  Nulo, 20  ,8 ,
15/04/1946,  0,  Nulo  ,  24 , 8.5 ,
16/04/1946,  9.5 ,  Nulo ,24.5 ,  10 ,
17/04/1946,  22.5,  Nulo ,17,  12 ,
18/04/1946,  2,  Nulo ,18,  10 ,
19/04/1946,  0,  Nulo, 20  ,10.5 ,
20/04/1946,  0,  Nulo, 22  ,10.5 ,
21/04/1946,  0,  Nulo ,20.5 ,  11 ,
22/04/1946,  0,  Nulo ,21,  10 ,
23/04/1946,  0,  Nulo ,23,  11 ,
24/04/1946,  0,  Nulo ,21,  10 ,
25/04/1946,  2.5 ,  Nulo ,22,  12 ,
26/04/1946,  9.5 ,  Nulo ,20.2 ,  11 ,
27/04/1946,  1.5 ,  Nulo ,20.5 ,  12 ,
28/04/1946,  0,  Nulo  ,  23 , 9.5 ,
29/04/1946,  0,  Nulo  ,  24 , 9.5 ,
30/04/1946,  0,  Nulo ,29,  13 ,
01/05/1946,  0,  Nulo ,25,  13 ,
02/05/1946,  0,  Nulo, 24  ,11.5 ,
03/05/1946,  2.5 ,  Nulo ,25,  11 ,
04/05/1946,  12  ,  Nulo ,26,  11 ,
05/05/1946,  1.5 ,  Nulo ,25,  12 ,
06/05/1946,  0,  Nulo ,24,  11 ,
07/05/1946,  15  ,  Nulo ,23,  14 ,
08/05/1946,  24.2,  Nulo ,24,  12 ,
09/05/1946,  2.5 ,  Nulo ,24,  13 ,
10/05/1946,  0,  Nulo, 25  ,12.5 ,
11/05/1946,  0,  Nulo ,27.5 ,  15 ,
12/05/1946,  0,  Nulo, 27.5,15.5 ,
13/05/1946,  0,  Nulo, 27  ,16.5 ,
14/05/1946,  0,  Nulo ,27.5 ,  14 ,
15/05/1946,  0,  Nulo ,30,  15 ,
16/05/1946,  0,  Nulo ,29,  16 ,
17/05/1946,  0,  Nulo ,28.5 ,  13 ,
18/05/1946,  0,  Nulo ,30,  12 ,
19/05/1946,  0,  Nulo, 33  ,14.5 ,
20/05/1946,  0,  Nulo ,31.5 ,  15 ,
21/05/1946,  4.5 ,  Nulo, 25  ,16.5 ,
22/05/1946,  0,  Nulo ,26,  14 ,
23/05/1946,  0,  Nulo, 28.2,12.5 ,
24/05/1946,  0,  Nulo, 29.5,12.5 ,
25/05/1946,  4,  Nulo ,27.5 ,  14 ,
26/05/1946,  0,  Nulo ,23,  15 ,
27/05/1946,  0,  Nulo ,22,  12 ,
28/05/1946,  0,  Nulo ,25,  13 ,
29/05/1946,  0,  Nulo ,27.5 ,  15 ,
30/05/1946,  1.5 ,  Nulo ,25.5 ,  13 ,
31/05/1946,  0,  Nulo, 27  ,14.5 ,
01/06/1946,  18  ,  Nulo, 25  ,14.5 ,
02/06/1946,  60.5,  Nulo ,24,  13 ,
03/06/1946,  11  ,  Nulo, 19  ,12.5 ,
04/06/1946,  6.5 ,  Nulo ,19,  11 ,
05/06/1946,  1.5 ,  Nulo, 20  ,8 ,
06/06/1946,  1,  Nulo, 20  ,9 ,
07/06/1946,  0,  Nulo, 21  ,11.5 ,
08/06/1946,  0,  Nulo, 21  ,12.5 ,
09/06/1946,  0,  Nulo, 21  ,12.5 ,
10/06/1946,  63  ,  Nulo ,20.5 ,  12 ,
11/06/1946,  37  ,  Nulo, 20  ,12.5 ,
12/06/1946,  2,  Nulo ,21.2 ,  11 ,
13/06/1946,  20  ,  Nulo, 21.8,14.5 ,
14/06/1946,  16.8,  Nulo ,25,  14 ,
15/06/1946,  10.8,  Nulo ,19,  13 ,
16/06/1946,  2.5 ,  Nulo, 23  ,14.5 ,
17/06/1946,  12.5,  Nulo, 21.8,10.8 ,
18/06/1946,  0,  Nulo ,21,  11 ,
19/06/1946,  0,  Nulo ,22.5 ,  11 ,
20/06/1946,  6.5 ,  Nulo, 22  ,12.5 ,
21/06/1946,  2,  Nulo, 21  ,14.5 ,
22/06/1946,  0,  Nulo, 23  ,11.5 ,
23/06/1946,  1.8 ,  Nulo, 22  ,10.5 ,
24/06/1946,  0,  Nulo, 21.2,9 ,
25/06/1946,  0,  Nulo ,23,  10 ,
26/06/1946,  0,  Nulo ,24,  11 ,
27/06/1946,  0,  Nulo ,23.5 ,  11 ,
28/06/1946,  0,  Nulo, 25  ,11.8 ,
29/06/1946,  0,  Nulo ,24.5 ,  11 ,
30/06/1946,  0,  Nulo ,24.5 ,  12 ,
01/07/1946,  0,  Nulo, 23  ,11.5 ,
02/07/1946,  0,  Nulo, 24.5,10.5 ,
03/07/1946,  8,  Nulo ,24,  11 ,
04/07/1946,  0,  Nulo, 23  ,11.5 ,
05/07/1946,  0,  Nulo ,23,  12 ,
06/07/1946,  0,  Nulo ,24.5 ,  12 ,
07/07/1946,  13  ,  Nulo ,19.5 ,  11 ,
08/07/1946,  4,  Nulo ,20.5 ,  12 ,
09/07/1946,  0,  Nulo, 21  ,10.5 ,
10/07/1946,  0,  Nulo, 22.5,8 ,
11/07/1946,  1.5 ,  Nulo  ,  20 , 8.5 ,
12/07/1946,  1,  Nulo, 20.5,9 ,
13/07/1946,  0,  Nulo  ,  23 , 9.5 ,
14/07/1946,  0,  Nulo  ,  22 , 8.5 ,
15/07/1946,  0,  Nulo, 22.5,9 ,
16/07/1946,  0,  Nulo  ,  20 , 6.2 ,
17/07/1946,  17.5,  Nulo, 22.5,4 ,
18/07/1946,  29  ,  Nulo, 21  ,9 ,
19/07/1946,  2,  Nulo, 21.5,9 ,
20/07/1946,  31  ,  Nulo  ,  22 , 8.5 ,
21/07/1946,  23  ,  Nulo ,21,  10 ,
22/07/1946,  10.5,  Nulo ,25,  11 ,
23/07/1946,  0,  Nulo ,22,  12 ,
24/07/1946,  0,  Nulo ,21.8 ,  10 ,
25/07/1946,  0,  Nulo  ,  20.5  , 9.5 ,
26/07/1946,  0,  Nulo ,20,  11 ,
27/07/1946,  0,  Nulo  ,  24 , 7.5 ,
28/07/1946,  0,  Nulo, 25  ,9 ,
29/07/1946,  15.5,  Nulo  ,  24 , 8.5 ,
30/07/1946,  0,  Nulo  ,  23.5  , 9.5 ,
31/07/1946,  0,  Nulo, 23.5,11.2 ,
01/08/1946,  0,  Nulo, 22.5,10.5 ,
02/08/1946,  0,  Nulo  ,  25 , 9.5 ,
03/08/1946,  7.7 ,  Nulo ,24.5 ,  10 ,
04/08/1946,  0,  Nulo ,23,  10 ,
05/08/1946,  0,  Nulo ,23,  11 ,
06/08/1946,  1.5 ,  Nulo ,23.8 ,  11 ,
07/08/1946,  1,  Nulo ,22.5 ,  12 ,
08/08/1946,  1.5 ,  Nulo, 22.5,11.5 ,
09/08/1946,  0,  Nulo ,23,  10 ,
10/08/1946,  8,  Nulo, 23  ,9 ,
11/08/1946,  0,  Nulo, 22.5,9 ,
12/08/1946,  14  ,  Nulo, 23.5,11.5 ,
13/08/1946,  2,  Nulo, 24  ,11.2 ,
14/08/1946,  8.5 ,  Nulo, 23.5,10.5 ,
15/08/1946,  0,  Nulo, 21.5,11.2 ,
16/08/1946,  15.5,  Nulo  ,  24.5  , 7.5 ,
17/08/1946,  14  ,  Nulo, 21  ,9 ,
18/08/1946,  2,  Nulo, 22  ,9 ,
19/08/1946,  3,  Nulo  ,  21.5  , 9.5 ,
20/08/1946,  19.5,  Nulo, 21.5,9 ,
21/08/1946,  41  ,  Nulo  ,  20.8  , 9.5 ,
22/08/1946,  40  ,  Nulo ,21,  11 ,
23/08/1946,  11.5,  Nulo, 20  ,10.5 ,
24/08/1946,  27.5,  Nulo ,21,  10 ,
25/08/1946,  4.5 ,  Nulo, 21  ,10.5 ,
26/08/1946,  1,  Nulo ,24.5 ,  15 ,
27/08/1946,  0,  Nulo, 25  ,11.5 ,
28/08/1946,  0,  Nulo ,26,  13 ,
29/08/1946,  0,  Nulo ,25,  11 ,
30/08/1946,  1,  Nulo, 28  ,11.5 ,
31/08/1946,  6.8 ,  Nulo, 23.8,10.2 ,
01/09/1946,  11.8,  Nulo ,23,  11 ,
02/09/1946,  4.5 ,  Nulo ,21.5 ,  11 ,
03/09/1946,  34  ,  Nulo ,21,  11 ,
04/09/1946,  12.5,  Nulo, 21  ,11.5 ,
05/09/1946,  2,  Nulo, 20  ,11.5 ,
06/09/1946,  2.8 ,  Nulo  ,  22 , 8.5 ,
07/09/1946,  34.5,  Nulo, 21  ,10.8 ,
08/09/1946,  5.8 ,  Nulo, 21  ,10.5 ,
09/09/1946,  1,  Nulo, 22.5,10.5 ,
10/09/1946,  97  ,  Nulo ,20,  13 ,
11/09/1946,  38.2,  Nulo ,18,  14 ,
12/09/1946,  2.5 ,  Nulo ,20.5 ,  14 ,
13/09/1946,  2,  Nulo ,26,  10 ,
14/09/1946,  0,  Nulo ,22,  11 ,
15/09/1946,  0,  Nulo ,23,  11 ,
16/09/1946,  20  ,  Nulo, 24.2,11.5 ,
17/09/1946,  0,  Nulo ,23.5 ,  12 ,
18/09/1946,  0,  Nulo ,24,  13 ,
19/09/1946,  1,  Nulo ,24.5 ,  13 ,
20/09/1946,  0,  Nulo, 23.5,11.2 ,
21/09/1946,  0,  Nulo, 24  ,12.5 ,
22/09/1946,  0,  Nulo ,25.5 ,  12 ,
23/09/1946,  0,  Nulo ,22,  14 ,
24/09/1946,  1.5 ,  Nulo ,23,  13 ,
25/09/1946,  0,  Nulo ,21,  11 ,
26/09/1946,  0,  Nulo, 22  ,9 ,
27/09/1946,  0,  Nulo ,24,  12 ,
28/09/1946,  0,  Nulo ,23,  10 ,
29/09/1946,  13  ,  Nulo ,22.5 ,  11 ,
30/09/1946,  32  ,  Nulo ,19,  10 ,
01/10/1946,  0,  Nulo, 19.5,14.5 ,
02/10/1946,  1.5 ,  Nulo ,18.8 ,  12 ,
03/10/1946,  4,  Nulo, 21.2,11.5 ,
04/10/1946,  0,  Nulo, 20.5,12.5 ,
05/10/1946,  35.5,  Nulo, 21  ,14.5 ,
06/10/1946,  27  ,  Nulo ,20.5 ,  14 ,
07/10/1946,  3.5 ,  Nulo ,20,  15 ,
08/10/1946,  0,  Nulo ,23,  12 ,
09/10/1946,  8,  Nulo, 24  ,6 ,
10/10/1946,  0,  Nulo ,24.5 ,  13 ,
11/10/1946,  38  ,  Nulo ,23,  13 ,
12/10/1946,  7.2 ,  Nulo ,15,  11 ,
13/10/1946,  0,  Nulo ,19,  10 ,
14/10/1946,  0,  Nulo ,20.5 ,  10 ,
15/10/1946,  0,  Nulo ,21,  10 ,
16/10/1946,  0,  Nulo, 21  ,9 ,
17/10/1946,  0,  Nulo, 22  ,7 ,
18/10/1946,  0,  Nulo, 21.5,7 ,
19/10/1946,  2.5 ,  Nulo  ,  22 , 5.5 ,
20/10/1946,  25  ,  Nulo, 20  ,8 ,
21/10/1946,  0,  Nulo ,19,  13 ,
22/10/1946,  0,  Nulo  ,  20 , 6.5 ,
23/10/1946,  0,  Nulo ,20.5 ,  10 ,
24/10/1946,  0,  Nulo, 22  ,9 ,
25/10/1946,  0,  Nulo, 23  ,10.5 ,
26/10/1946,  0,  Nulo  ,  21 , 9.5 ,
27/10/1946,  0,  Nulo ,22,  10 ,
28/10/1946,  4.5 ,  Nulo, 21  ,11.5 ,
29/10/1946,  0,  Nulo, 19  ,8 ,
30/10/1946,  1.5 ,  Nulo, 20.2,9 ,
31/10/1946,  0,  Nulo ,20.5 ,  13 ,
01/11/1946,  0,  Nulo, 23  ,13.5 ,
02/11/1946,  0,  Nulo, 25.5,12.5 ,
03/11/1946,  0,  Nulo ,26,  14 ,
04/11/1946,  3.5 ,  Nulo ,24.2 ,  13 ,
05/11/1946,  1.5 ,  Nulo ,23.5 ,  14 ,
06/11/1946,  6.5 ,  Nulo ,20.5 ,  14 ,
07/11/1946,  6,  Nulo ,21,  10 ,
08/11/1946,  0,  Nulo ,19,  11 ,
09/11/1946,  0,  Nulo ,24,  12 ,
10/11/1946,  0,  Nulo ,25,  14 ,
11/11/1946,  28  ,  Nulo, 20.8,11.5 ,
12/11/1946,  34  ,  Nulo ,17,  14 ,
13/11/1946,  5.5 ,  Nulo ,14.5 ,  13 ,
14/11/1946,  1.5 ,  Nulo, 17  ,8 ,
15/11/1946,  0,  Nulo, 20.5,8 ,
16/11/1946,  0,  Nulo, 22  ,10.5 ,
17/11/1946,  20  ,  Nulo, 18  ,8 ,
18/11/1946,  0,  Nulo, 17  ,7 ,
19/11/1946,  0,  Nulo, 18  ,8 ,
20/11/1946,  0,  Nulo  ,  19.5  , 8.5 ,
21/11/1946,  0,  Nulo  ,  19.5  , 8.5 ,
22/11/1946,  28  ,  Nulo, 18  ,8 ,
23/11/1946,  2.5 ,  Nulo  ,  18 , 8.5 ,
24/11/1946,  0,  Nulo  ,  24 , 6.5 ,
25/11/1946,  0,  Nulo, 25  ,9 ,
26/11/1946,  9,  Nulo ,14,  10 ,
27/11/1946,  1,  Nulo, 12  ,6 ,
28/11/1946,  0,  Nulo, 11  ,5 ,
29/11/1946,  0,  Nulo, 15  ,3 ,
30/11/1946,  0,  Nulo  ,  16 , 4.5 ,
01/12/1946,  30  ,  Nulo, 15  ,4 ,
02/12/1946,  29.5,  Nulo  ,  14.8  , 9.5 ,
03/12/1946,  1.5 ,  Nulo  ,  13 , 7.5 ,
04/12/1946,  8,  Nulo, 13  ,7 ,
05/12/1946,  0,  Nulo, 13  ,9 ,
06/12/1946,  0,  Nulo, 14  ,8 ,
07/12/1946,  0,  Nulo  ,  15 , 2.2 ,
08/12/1946,  0,  Nulo, 16.5,2 ,
09/12/1946,  0,  Nulo, 17  ,4 ,
10/12/1946,  0,  Nulo, 18  ,5 ,
11/12/1946,  0,  Nulo, 21  ,7 ,
12/12/1946,  0,  Nulo  ,  22 , 9.5 ,
13/12/1946,  0,  Nulo, 17.5,8 ,
14/12/1946,  0,  Nulo, 19  ,8 ,
15/12/1946,  0,  Nulo, 20  ,7 ,
16/12/1946,  0,  Nulo, 23  ,9 ,
17/12/1946,  0,  Nulo ,19,  12 ,
18/12/1946,  7,  Nulo  ,  17 , 6.5 ,
19/12/1946,  0,  Nulo, 22  ,8 ,
20/12/1946,  16.5,  Nulo ,21,  11 ,
21/12/1946,  3.5 ,  Nulo, 9,7 ,
22/12/1946,  2,  Nulo  ,  9  , 4.5 ,
